Rshoulder_x,Rshoulder_y,Rshoulder_z,Lshoulder_x,Lshoulder_y,Lshoulder_z,Relbow_x,Relbow_y,Relbow_z,Lelbow_x,Lelbow_y,Lelbow_z,Rhip_x,Rhip_y,Rhip_z,Lhip_x,Lhip_y,Lhip_z,Rknee_x,Rknee_y,Rknee_z,Lknee_x,Lknee_y,Lknee_z,Rtoes_x,Rtoes_y,Rtoes_z,Ltoes_x,Ltoes_y,Ltoes_z,Rankle_x,Rankle_y,Rankle_z,Lankle_x,Lankle_y,Lankle_z,LelbowWea_x,LelbowWea_y,LelbowWea_z,Rpelviswea_x,Rpelviswea_y,Rpelviswea_z,Lpelviswea_x,Lpelviswea_y,Lpelviswea_z,Rkneewea_x,Rkneewea_y,Rkneewea_z,Lkneewea_x,Lkneewea_y,Lkneewea_z
338.09,10.52,269.27,10.25,11.41,99.33,340.03,90.1,269.89,334.99,89.99,90,31.24,270.13,270.5,347.85,269.49,272.32,345.88,89.77,270,358.89,69.2,356.86,294.31,93.63,267.56,301.39,93.01,268.09,342.52,86.07,279.29,342.36,93.64,266.17,24.38,269.99,270,343.28,0.11,89.55,4.48,0.18,92.35,49.82,353.4,83.9,24.92,1.72,89.03
338.36,10.51,269.3,9.28,11.17,99.13,340.06,90.13,269.87,334.99,89.99,90,31.27,270.13,270.5,347.5,269.48,272.32,345.93,89.77,270,358.89,69.19,356.86,294.29,93.63,267.56,301.83,92.99,268.11,342.57,86.09,279.29,342.36,93.64,266.17,24.38,269.99,270,343.68,0.1,89.55,4.97,0.2,92.35,50.04,353.33,83.82,25,1.72,89.03
338.57,10.49,269.32,8.55,10.99,98.99,340.08,90.15,269.85,334.99,89.99,90,31.29,270.13,270.5,347.15,269.46,272.33,345.97,89.77,270,358.88,69.18,356.86,294.27,93.63,267.55,302.25,92.96,268.14,342.61,86.11,279.28,342.36,93.64,266.17,24.38,269.99,270,344.09,0.09,89.55,5.72,0.23,92.35,50.24,353.26,83.75,25.06,1.71,89.03
338.92,10.47,269.35,7.84,10.81,98.84,340.1,90.17,269.83,334.99,89.99,90,31.31,270.13,270.5,346.81,269.45,272.34,346,89.77,270,358.88,69.18,356.86,294.24,93.64,267.55,302.67,92.93,268.16,342.65,86.13,279.28,342.36,93.64,266.17,24.38,269.99,270,344.49,0.09,89.56,6.18,0.25,92.35,50.43,353.2,83.69,25.1,1.71,89.03
339.16,10.45,269.37,7.11,10.63,98.7,340.13,90.19,269.81,334.99,89.99,90,31.32,270.13,270.5,346.48,269.43,272.35,346.03,89.77,270,358.88,69.17,356.87,294.22,93.64,267.55,303.1,92.91,268.18,342.69,86.14,279.28,342.36,93.64,266.17,24.38,269.99,270,345.14,0.08,89.56,6.66,0.27,92.36,50.62,353.14,83.62,25.13,1.71,89.03
339.42,10.44,269.39,6.39,10.46,98.57,340.16,90.21,269.79,334.99,89.99,90,31.34,270.13,270.5,346.16,269.42,272.35,346.04,89.77,270,358.88,69.16,356.87,294.21,93.64,267.55,303.53,92.88,268.2,342.72,86.16,279.27,342.36,93.64,266.17,24.38,269.99,270,345.56,0.07,89.56,7.32,0.3,92.36,50.8,353.08,83.55,25.14,1.71,89.03
339.7,10.42,269.42,5.65,10.28,98.43,340.2,90.23,269.77,334.99,89.99,90,31.35,270.13,270.5,345.86,269.41,272.36,346.05,89.77,270,358.87,69.15,356.87,294.19,93.64,267.55,303.96,92.86,268.22,342.75,86.17,279.27,342.36,93.64,266.17,24.38,269.99,270,345.99,0.06,89.56,7.77,0.31,92.36,50.96,353.02,83.49,25.14,1.71,89.03
340.02,10.4,269.44,4.95,10.12,98.31,340.24,90.25,269.75,334.99,89.99,90,31.36,270.13,270.5,345.57,269.39,272.37,346.05,89.77,270,358.87,69.14,356.87,294.18,93.64,267.55,304.39,92.84,268.24,342.79,86.19,279.27,342.36,93.64,266.17,24.38,269.99,270,346.43,0.05,89.57,8.2,0.33,92.36,51.11,352.97,83.44,25.13,1.71,89.03
340.32,10.38,269.47,4.28,9.96,98.19,340.29,90.27,269.73,334.99,89.99,90,31.37,270.13,270.5,345.29,269.38,272.37,346.04,89.77,270,358.87,69.13,356.88,294.16,93.64,267.54,304.81,92.82,268.25,342.81,86.2,279.27,342.36,93.64,266.17,24.38,269.99,270,346.86,0.05,89.57,8.62,0.35,92.37,51.26,352.92,83.38,25.12,1.71,89.03
340.62,10.37,269.49,3.57,9.8,98.07,340.34,90.29,269.71,334.99,89.99,90,31.38,270.13,270.5,345.04,269.37,272.38,346.03,89.77,270,358.87,69.12,356.88,294.15,93.65,267.54,305.24,92.79,268.27,342.83,86.2,279.27,342.36,93.64,266.17,24.38,269.99,270,347.28,0.04,89.57,9.05,0.37,92.37,51.46,352.85,83.3,25.11,1.71,89.03
340.91,10.35,269.51,2.88,9.63,97.95,340.4,90.32,269.69,334.99,89.99,90,31.39,270.13,270.5,344.8,269.36,272.39,346.01,89.77,270,358.86,69.11,356.88,294.13,93.65,267.54,305.65,92.77,268.29,342.84,86.21,279.27,342.36,93.64,266.17,24.38,269.99,270,347.72,0.03,89.57,9.47,0.39,92.37,51.58,352.81,83.26,25.09,1.71,89.03
341.23,10.33,269.54,2.17,9.47,97.84,340.46,90.34,269.67,334.99,89.99,90,31.39,270.13,270.5,344.57,269.35,272.39,345.98,89.77,270,358.86,69.1,356.89,294.12,93.65,267.54,306.07,92.75,268.31,342.85,86.22,279.26,342.36,93.64,266.17,24.38,269.99,270,348.14,0.02,89.58,9.88,0.4,92.37,51.67,352.78,83.23,25.07,1.71,89.03
341.57,10.31,269.56,1.48,9.32,97.73,340.58,90.37,269.63,334.99,89.99,90,31.4,270.13,270.5,344.35,269.34,272.4,345.95,89.77,270,358.86,69.09,356.89,294.1,93.65,267.54,306.49,92.73,268.32,342.86,86.22,279.26,342.36,93.64,266.17,24.38,269.99,270,348.55,0.02,89.58,10.28,0.42,92.38,51.76,352.74,83.19,25.06,1.71,89.03
341.88,10.3,269.59,0.77,9.16,97.62,340.66,90.4,269.61,334.99,89.99,90,31.41,270.13,270.5,344.15,269.33,272.4,345.91,89.77,270,358.85,69.08,356.89,294.09,93.65,267.54,306.9,92.71,268.34,342.87,86.22,279.26,342.36,93.64,266.17,24.38,269.99,270,348.95,0.01,89.58,10.67,0.44,92.38,51.81,352.72,83.17,25.04,1.71,89.03
342.2,10.28,269.61,0.09,9.01,97.51,340.78,90.43,269.59,334.99,89.99,90,31.41,270.13,270.5,343.97,269.32,272.41,345.86,89.77,270,358.85,69.07,356.9,294.08,93.65,267.54,307.31,92.7,268.35,342.87,86.22,279.26,342.36,93.64,266.17,24.38,269.99,270,349.37,0,89.58,11.05,0.45,92.38,51.84,352.71,83.16,25.04,1.71,89.04
342.53,10.26,269.64,359.41,8.86,97.41,340.88,90.45,269.57,334.99,89.99,90,31.42,270.13,270.5,343.76,269.31,272.42,345.81,89.77,270,358.84,69.06,356.9,294.07,93.66,267.53,307.85,92.67,268.37,342.87,86.22,279.26,342.36,93.64,266.17,24.38,269.99,270,350.04,-0.01,89.58,11.43,0.47,92.39,51.84,352.71,83.16,25.04,1.7,89.04
342.86,10.24,269.66,358.71,8.71,97.31,340.98,90.47,269.55,334.99,89.99,90,31.42,270.13,270.5,343.62,269.31,272.42,345.72,89.77,270,358.84,69.04,356.9,294.05,93.66,267.53,308.24,92.66,268.38,342.87,86.22,279.26,342.36,93.64,266.17,24.38,269.99,270,350.43,359.99,89.58,11.8,0.48,92.39,51.83,352.71,83.16,25.05,1.7,89.04
343.19,10.23,269.68,358.07,8.57,97.22,341.08,90.48,269.53,334.99,89.99,90,31.42,270.13,270.5,343.5,269.3,272.42,345.65,89.77,270,358.83,68.99,356.89,294.04,93.66,267.53,308.63,92.64,268.4,342.86,86.22,279.26,342.36,93.64,266.17,24.38,269.99,270,350.85,359.98,89.59,12.16,0.5,92.39,51.79,352.72,83.17,25.06,1.7,89.04
343.54,10.21,269.7,357.44,8.43,97.13,341.21,90.5,269.51,334.99,89.99,90,31.43,270.13,270.5,343.4,269.3,272.43,345.58,89.77,270,358.82,68.92,356.89,294.03,93.66,267.53,309.01,92.62,268.41,342.85,86.22,279.26,342.36,93.64,266.17,24.38,269.99,270,351.23,359.97,89.59,12.63,0.52,92.4,51.74,352.74,83.19,25.07,1.7,89.04
343.89,10.19,269.72,356.78,8.29,97.05,341.33,90.52,269.5,334.99,89.99,90,31.43,270.13,270.5,343.31,269.29,272.43,345.5,89.77,270,358.81,68.81,356.88,294.02,93.66,267.53,309.37,92.61,268.42,342.85,86.21,279.27,342.36,93.64,266.17,24.38,269.99,270,351.63,359.97,89.59,12.97,0.53,92.4,51.62,352.78,83.23,25.08,1.7,89.04
344.26,10.18,269.75,356.16,8.16,96.96,341.47,90.54,269.48,334.99,89.99,90,31.42,270.13,270.5,343.24,269.29,272.43,345.4,89.77,270,358.79,68.66,356.87,294.01,93.66,267.53,309.72,92.6,268.43,342.83,86.2,279.27,342.36,93.64,266.17,24.38,269.99,270,352.03,359.96,89.59,13.3,0.55,92.4,51.5,352.82,83.27,25.08,1.7,89.04
344.67,10.16,269.77,355.54,8.03,96.88,341.61,90.56,269.47,334.99,89.99,90,31.39,270.13,270.5,343.2,269.29,272.44,345.3,89.77,270,358.77,68.46,356.86,294,93.66,267.53,310.08,92.58,268.44,342.81,86.2,279.27,342.36,93.64,266.17,24.38,269.99,270,352.46,359.96,89.59,13.6,0.56,92.41,51.38,352.86,83.31,25.09,1.7,89.04
345.08,10.14,269.79,354.94,7.91,96.81,341.76,90.57,269.45,334.99,89.99,90,31.37,270.13,270.5,343.17,269.29,272.44,345.2,89.77,270.01,358.75,68.2,356.85,293.99,93.66,267.53,310.39,92.57,268.45,342.8,86.19,279.27,342.36,93.64,266.17,24.38,269.99,270,352.87,359.95,89.59,13.9,0.57,92.41,51.23,352.91,83.36,25.09,1.69,89.04
345.47,10.13,269.81,354.34,7.78,96.74,341.92,90.59,269.44,334.99,89.99,90,31.33,270.13,270.5,343.16,269.29,272.44,345.09,89.77,270.01,358.73,67.89,356.83,293.98,93.66,267.53,310.71,92.56,268.46,342.78,86.18,279.27,342.36,93.64,266.17,24.38,269.99,270,353.45,359.94,89.59,14.18,0.59,92.41,51.05,352.96,83.42,25.1,1.69,89.04
345.82,10.11,269.83,353.78,7.66,96.67,342.09,90.6,269.43,334.99,89.99,90,31.28,270.13,270.5,343.17,269.29,272.44,344.97,89.77,270.01,358.7,67.5,356.82,293.97,93.67,267.52,311.03,92.55,268.47,342.76,86.18,279.27,342.36,93.64,266.17,24.38,269.99,270,353.91,359.93,89.59,14.46,0.6,92.42,50.84,353.03,83.49,25.1,1.69,89.04
346.17,10.1,269.85,353.21,7.55,96.6,342.26,90.62,269.42,334.99,89.99,90,31.23,270.13,270.5,343.2,269.29,272.44,344.84,89.77,270.01,358.67,67.04,356.8,293.96,93.67,267.52,311.32,92.54,268.48,342.74,86.17,279.27,342.36,93.64,266.17,24.38,269.99,270,354.36,359.93,89.59,14.75,0.61,92.42,50.6,353.1,83.57,25.11,1.69,89.05
346.52,10.09,269.87,352.61,7.42,96.53,342.45,90.63,269.41,334.99,89.99,90,31.16,270.13,270.5,343.3,269.29,272.44,344.67,89.77,270.01,358.62,66.42,356.77,293.95,93.67,267.52,311.59,92.53,268.49,342.72,86.16,279.28,342.36,93.64,266.17,24.38,269.99,270,354.81,359.92,89.59,15.03,0.62,92.42,50.35,353.18,83.66,25.11,1.69,89.05
346.9,10.07,269.88,352.05,7.31,96.47,342.64,90.64,269.4,334.99,89.99,90,31.09,270.13,270.5,343.41,269.3,272.44,344.46,89.77,270.01,358.58,65.75,356.75,293.94,93.67,267.52,311.85,92.52,268.49,342.7,86.15,279.28,342.36,93.64,266.17,24.38,269.99,270,355.3,359.91,89.59,15.28,0.63,92.43,50.08,353.26,83.74,25.12,1.68,89.05
347.25,10.06,269.9,351.53,7.2,96.42,342.84,90.65,269.39,334.99,89.99,90,31.01,270.13,270.5,343.58,269.3,272.44,344.32,89.77,270.01,358.52,64.95,356.72,293.93,93.67,267.52,312.1,92.51,268.5,342.68,86.14,279.28,342.36,93.64,266.17,24.38,269.99,270,355.77,359.91,89.59,15.51,0.65,92.43,49.76,353.35,83.84,25.12,1.68,89.05
347.6,10.05,269.91,351.03,7.1,96.36,343.05,90.66,269.38,334.99,89.99,90,30.92,270.13,270.5,343.77,269.31,272.44,344.18,89.77,270.01,358.46,64.09,356.7,293.92,93.67,267.52,312.44,92.5,268.51,342.66,86.13,279.28,342.36,93.64,266.17,24.38,269.99,270,356.25,359.9,89.59,15.75,0.66,92.43,49.43,353.45,83.95,25.12,1.68,89.05
347.95,10.04,269.93,350.22,6.93,96.28,343.27,90.66,269.38,334.99,89.99,90,30.83,270.13,270.5,344.12,269.33,272.43,344.04,89.77,270.01,358.4,63.12,356.67,293.91,93.67,267.52,312.65,92.49,268.51,342.64,86.12,279.28,342.36,93.64,266.17,24.38,269.99,270,356.74,359.89,89.59,15.97,0.67,92.43,49.07,353.55,84.06,25.12,1.68,89.05
348.29,10.04,269.94,349.72,6.83,96.23,343.5,90.67,269.38,334.99,89.99,90,30.72,270.13,270.5,344.42,269.34,272.43,343.9,89.77,270.01,358.33,62.09,356.65,293.91,93.67,267.52,312.96,92.48,268.52,342.62,86.11,279.28,342.36,93.64,266.17,24.38,269.99,270,357.26,359.88,89.59,16.16,0.67,92.44,48.66,353.66,84.18,25.13,1.68,89.05
348.67,10.03,269.95,349.26,6.74,96.19,343.74,90.67,269.37,334.99,89.99,90,30.61,270.13,270.5,344.74,269.36,272.43,343.77,89.77,270.01,358.26,60.97,356.64,293.9,93.67,267.52,313.12,92.48,268.52,342.59,86.1,279.29,342.36,93.64,266.17,24.38,269.99,270,357.75,359.88,89.59,16.34,0.68,92.44,48.23,353.78,84.31,25.13,1.67,89.05
349.03,10.02,269.96,348.83,6.65,96.15,343.99,90.68,269.37,334.99,89.99,90,30.48,270.13,270.5,345.11,269.37,272.42,343.64,89.77,270.01,358.19,59.82,356.62,293.89,93.68,267.52,313.27,92.47,268.53,342.57,86.09,279.29,342.36,93.64,266.17,24.38,269.99,270,358.24,359.87,89.58,16.48,0.69,92.44,47.78,353.9,84.44,25.13,1.67,89.05
349.61,10.01,269.98,348.41,6.57,96.11,344.26,90.68,269.37,334.99,89.99,90,30.35,270.13,270.5,345.51,269.39,272.42,343.52,89.77,270.01,358.11,58.58,356.62,293.88,93.68,267.52,313.38,92.47,268.53,342.55,86.08,279.29,342.36,93.64,266.17,24.38,269.99,270,358.77,359.86,89.58,16.61,0.69,92.44,47.31,354.02,84.58,25.13,1.67,89.05
349.99,10.01,269.99,348,6.49,96.07,344.55,90.68,269.37,334.99,89.99,90,30.19,270.13,270.5,345.93,269.41,272.41,343.38,89.76,270.01,358.04,57.3,356.61,293.88,93.68,267.52,313.47,92.46,268.53,342.53,86.08,279.29,342.36,93.64,266.17,24.38,269.99,270,359.29,359.85,89.58,16.7,0.7,92.44,46.79,354.15,84.72,25.13,1.67,89.06
350.35,10,270,347.63,6.41,96.04,344.87,90.68,269.38,334.99,89.99,90,30.03,270.13,270.5,346.39,269.43,272.41,343.26,89.76,270.01,357.96,55.99,356.62,293.87,93.68,267.51,313.53,92.46,268.53,342.52,86.07,279.29,342.36,93.64,266.17,24.38,269.99,270,359.79,359.84,89.58,16.8,0.7,92.44,46.27,354.28,84.86,25.13,1.67,89.06
350.7,10,270,347.26,6.34,96.01,345.19,90.67,269.38,334.99,89.99,90,29.86,270.13,270.5,346.86,269.45,272.4,343.14,89.76,270.01,357.88,54.69,356.63,293.87,93.68,267.51,313.54,92.46,268.54,342.5,86.06,279.29,342.36,93.64,266.17,24.38,269.99,270,0.3,359.84,89.58,16.83,0.7,92.44,45.74,354.41,85,25.14,1.66,89.06
351.05,10,270.01,346.9,6.27,95.97,345.54,90.67,269.39,334.99,89.99,90,29.7,270.13,270.5,347.37,269.47,272.39,343.01,89.76,270.01,357.81,53.34,356.65,293.86,93.68,267.51,313.51,92.46,268.54,342.49,86.05,279.3,342.36,93.64,266.17,24.38,269.99,270,0.82,359.83,89.58,16.83,0.7,92.44,45.16,354.54,85.15,25.14,1.66,89.06
351.41,9.99,270.02,346.44,6.17,95.93,345.9,90.66,269.4,334.99,89.99,90,29.52,270.12,270.5,347.88,269.5,272.39,342.88,89.76,270.01,357.71,51.45,356.68,293.85,93.68,267.51,313.42,92.46,268.53,342.47,86.05,279.3,342.36,93.64,266.17,24.38,269.99,270,1.35,359.82,89.57,16.8,0.7,92.44,44.55,354.68,85.3,25.14,1.66,89.06
351.77,9.99,270.02,346.12,6.11,95.91,346.26,90.65,269.41,334.99,89.99,90,29.33,270.12,270.49,348.43,269.52,272.38,342.76,89.76,270.02,357.64,50.08,356.72,293.85,93.68,267.51,313.29,92.47,268.53,342.46,86.04,279.3,342.36,93.64,266.17,24.38,269.99,270,1.85,359.81,89.57,16.76,0.7,92.44,43.93,354.81,85.46,25.14,1.66,89.06
352.12,9.99,270.03,345.81,6.05,95.88,346.63,90.64,269.43,334.99,89.99,90,29.12,270.12,270.49,348.98,269.54,272.38,342.63,89.76,270.02,357.57,48.69,356.77,293.84,93.68,267.51,313.09,92.47,268.53,342.45,86.04,279.3,342.36,93.64,266.17,24.38,269.99,270,2.37,359.81,89.57,16.68,0.7,92.44,43.33,354.94,85.6,25.14,1.65,89.06
352.49,10,270.03,345.56,6,95.86,347.02,90.62,269.44,334.99,89.99,90,28.91,270.12,270.49,349.55,269.57,272.37,342.51,89.76,270.02,357.5,46.89,356.86,293.84,93.68,267.51,312.83,92.48,268.52,342.44,86.04,279.3,342.36,93.64,266.17,24.38,269.99,270,2.89,359.8,89.57,16.57,0.69,92.44,42.69,355.07,85.75,25.14,1.65,89.06
353,10,270.03,345.32,5.95,95.84,347.42,90.61,269.46,334.99,89.99,90,28.68,270.12,270.49,350.14,269.59,272.37,342.39,89.76,270.02,357.45,45.65,356.93,293.83,93.68,267.51,312.49,92.49,268.51,342.44,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,3.41,359.79,89.57,16.42,0.69,92.44,42.01,355.2,85.9,25.14,1.65,89.06
353.39,10,270.04,345.09,5.91,95.83,347.81,90.59,269.48,334.99,89.99,90,28.44,270.12,270.49,350.77,269.62,272.36,342.27,89.76,270.02,357.42,44.46,357,293.83,93.68,267.51,312.09,92.5,268.5,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,3.91,359.78,89.56,16.23,0.68,92.44,40.92,355.41,86.14,25.14,1.65,89.06
353.8,10,270.04,344.88,5.86,95.81,348.21,90.57,269.49,334.99,89.99,90,28.2,270.12,270.49,351.38,269.65,272.36,342.15,89.76,270.02,357.39,43.34,357.08,293.83,93.68,267.51,311.62,92.52,268.49,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,4.42,359.77,89.56,16,0.67,92.43,40.25,355.53,86.28,25.14,1.65,89.07
354.19,10,270.04,344.69,5.83,95.79,349.04,90.53,269.53,334.99,89.99,90,27.96,270.12,270.49,352.04,269.67,272.35,342.04,89.76,270.02,357.36,42.26,357.16,293.82,93.68,267.51,311.03,92.54,268.47,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,4.93,359.77,89.56,15.63,0.65,92.43,39.56,355.66,86.43,25.14,1.64,89.07
354.78,10.01,270.04,344.5,5.79,95.78,349.47,90.52,269.55,334.99,89.99,90,27.7,270.12,270.49,352.66,269.7,272.35,341.92,89.76,270.02,357.34,41.26,357.24,293.82,93.68,267.51,310.34,92.56,268.45,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,5.43,359.76,89.56,15.31,0.64,92.43,38.86,355.77,86.57,25.14,1.64,89.07
355.2,10.01,270.04,344.28,5.75,95.76,349.88,90.5,269.57,334.99,89.99,90,27.43,270.12,270.49,353.3,269.73,272.34,341.81,89.76,270.02,357.32,39.71,357.38,293.81,93.68,267.51,309.59,92.59,268.43,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,5.93,359.75,89.55,14.97,0.62,92.42,38.11,355.9,86.71,25.14,1.64,89.07
355.61,10.01,270.04,344.13,5.72,95.75,350.3,90.48,269.59,334.99,89.99,90,27.14,270.12,270.49,353.95,269.75,272.34,341.69,89.76,270.02,357.31,38.85,357.46,293.81,93.68,267.51,308.61,92.63,268.4,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,6.45,359.74,89.55,14.59,0.61,92.42,37.2,356.05,86.89,25.14,1.64,89.07
356.03,10.01,270.04,344,5.69,95.74,350.72,90.46,269.61,334.99,89.99,90,26.84,270.12,270.49,354.61,269.78,272.34,341.58,89.76,270.02,357.3,38.03,357.54,293.81,93.68,267.51,307.51,92.67,268.37,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,7.47,359.73,89.54,14.19,0.59,92.41,36.47,356.16,87.02,25.14,1.63,89.07
356.47,10.01,270.05,343.89,5.67,95.73,351.12,90.44,269.63,334.99,89.99,90,26.54,270.12,270.49,355.26,269.81,272.33,341.47,89.76,270.02,357.3,37.3,357.61,293.81,93.69,267.51,306.36,92.72,268.33,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,7.97,359.72,89.54,13.77,0.57,92.41,35.77,356.26,87.15,25.14,1.63,89.07
356.89,10.01,270.05,343.78,5.66,95.73,351.56,90.42,269.65,334.99,89.99,90,26.23,270.12,270.49,355.94,269.83,272.33,341.36,89.76,270.02,357.3,36.63,357.68,293.8,93.69,267.51,305.21,92.77,268.28,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,8.47,359.71,89.54,13.31,0.55,92.4,35.08,356.36,87.27,25.14,1.63,89.07
357.33,10.01,270.05,343.69,5.64,95.72,351.97,90.4,269.66,334.99,89.99,90,25.91,270.12,270.49,356.59,269.86,272.33,341.25,89.76,270.02,357.3,36.06,357.74,293.8,93.69,267.51,304.06,92.83,268.24,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,8.94,359.7,89.53,12.84,0.53,92.4,34.4,356.46,87.39,25.14,1.63,89.07
357.77,10.02,270.05,343.61,5.63,95.71,352.39,90.38,269.68,334.99,89.99,90,25.58,270.12,270.49,357.24,269.89,272.33,341.13,89.76,270.02,357.31,35.56,357.8,293.8,93.69,267.51,302.9,92.89,268.18,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,9.4,359.7,89.53,12.34,0.51,92.4,33.68,356.56,87.51,25.14,1.62,89.08
358.23,10.02,270.05,343.55,5.62,95.71,352.8,90.36,269.7,334.99,89.99,90,25.24,270.12,270.48,357.88,269.91,272.33,341.01,89.76,270.02,357.31,35.15,357.85,293.8,93.69,267.51,301.72,92.96,268.12,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,9.84,359.69,89.53,11.82,0.49,92.39,32.98,356.65,87.63,25.14,1.62,89.08
358.68,10.02,270.04,343.49,5.61,95.71,353.22,90.34,269.72,334.99,89.99,90,24.65,270.12,270.48,358.53,269.94,272.33,340.9,89.76,270.02,357.31,34.81,357.89,293.79,93.69,267.51,300.61,93.03,268.06,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,10.29,359.68,89.52,11.27,0.46,92.39,32.29,356.74,87.74,25.14,1.62,89.08
359.19,10.02,270.04,343.45,5.6,95.7,353.62,90.32,269.74,334.99,89.99,90,24.27,270.12,270.48,359.17,269.96,272.33,340.79,89.76,270.02,357.32,34.57,357.92,293.79,93.69,267.51,299.47,93.11,268,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,10.73,359.67,89.52,10.71,0.44,92.38,31.61,356.82,87.85,25.14,1.62,89.08
359.64,10.02,270.04,343.42,5.6,95.7,354.02,90.3,269.75,334.99,89.99,90,23.77,270.12,270.48,359.82,269.99,272.33,340.69,89.76,270.02,357.32,34.43,357.94,293.79,93.69,267.51,298.21,93.21,267.91,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,11.15,359.67,89.52,10.1,0.41,92.38,30.7,356.93,87.99,25.14,1.61,89.08
0.09,10.02,270.04,343.39,5.6,95.7,354.41,90.28,269.77,334.99,89.99,90,23.38,270.12,270.48,0.44,270.02,272.33,340.56,89.76,270.02,357.32,34.35,357.96,293.79,93.69,267.51,297.03,93.31,267.83,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,11.54,359.66,89.51,9.5,0.39,92.37,30.03,357.01,88.09,25.14,1.61,89.08
0.52,10.02,270.04,343.38,5.6,95.7,354.98,90.25,269.79,334.99,89.99,90,22.82,270.12,270.48,1.52,270.06,272.33,340.45,89.76,270.03,357.33,34.34,357.97,293.79,93.69,267.51,295.92,93.41,267.74,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,11.94,359.65,89.51,8.9,0.36,92.37,29.37,357.08,88.19,25.14,1.61,89.08
0.96,10.02,270.04,343.37,5.61,95.69,355.35,90.23,269.81,334.99,89.99,90,22.43,270.12,270.48,2.39,270.09,272.33,340.27,89.76,270.03,357.33,34.38,357.98,293.78,93.69,267.51,294.46,93.56,267.61,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,12.33,359.65,89.51,8.29,0.34,92.36,28.75,357.15,88.28,25.14,1.61,89.08
1.4,10.02,270.04,343.38,5.61,95.69,355.71,90.21,269.82,334.99,89.99,90,22.05,270.12,270.48,3.05,270.12,272.33,340.1,89.76,270.03,357.33,34.47,357.98,293.78,93.69,267.5,293.48,93.67,267.51,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,12.74,359.64,89.5,7.41,0.3,92.36,28.09,357.21,88.37,25.14,1.61,89.08
1.81,10.02,270.04,343.39,5.62,95.69,356.06,90.2,269.84,334.99,89.99,90,21.66,270.12,270.48,3.72,270.15,272.34,339.99,89.76,270.03,357.34,34.62,357.98,293.78,93.69,267.5,292.58,93.78,267.41,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,13.13,359.63,89.5,6.78,0.27,92.36,27.48,357.28,88.46,25.14,1.6,89.08
2.24,10.02,270.04,343.43,5.64,95.69,356.4,90.18,269.85,334.99,89.99,90,21.24,270.12,270.48,4.34,270.17,272.34,339.88,89.76,270.03,357.34,34.81,357.98,293.78,93.69,267.5,291.79,93.88,267.32,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,13.48,359.63,89.5,6.11,0.25,92.35,26.87,357.34,88.54,25.14,1.6,89.09
2.67,10.03,270.03,343.46,5.66,95.7,356.73,90.16,269.87,334.99,89.99,90,20.85,270.12,270.47,4.98,270.2,272.34,339.74,89.76,270.03,357.35,35.04,357.98,293.78,93.69,267.5,291.14,93.97,267.23,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,13.81,359.62,89.49,5.46,0.22,92.35,26,357.42,88.66,25.14,1.6,89.09
3.08,10.03,270.03,343.49,5.67,95.7,357.05,90.15,269.88,334.99,89.99,90,20.44,270.12,270.47,5.62,270.22,272.34,339.62,89.76,270.03,357.36,35.31,357.97,293.78,93.69,267.5,290.28,94.1,267.12,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,14.12,359.62,89.49,4.78,0.19,92.35,25.44,357.47,88.74,25.15,1.6,89.09
3.73,10.03,270.03,343.54,5.69,95.7,357.35,90.13,269.89,334.99,89.99,90,20.03,270.12,270.47,6.25,270.25,272.34,339.5,89.76,270.03,357.36,35.58,357.96,293.78,93.69,267.5,289.86,94.16,267.05,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,14.42,359.61,89.49,4.1,0.16,92.35,24.88,357.52,88.81,25.15,1.6,89.09
